"","data_id","num_item_id","age","sex","produces","item_id","definition","category","lexical_category","lexical_class","uni_lemma","language","measure","lexical_classes","words","num_chars","num_phons","MLU","word_count","final_count","solo_count","frequency","final_freq","solo_freq","final_frequency","solo_frequency","valence","arousal","iconicity","babiness","concreteness"
"20131",140314,373,24,"Male",1,"item_373","bravo","games_routines","other","other","bravo","French (Quebec)","produces","other","bravo",5,5,2.494389,1516,1071,663,-6.291675,-6.120206,-4.031741,-0.06241868,2.771174,7.1,5.33,NA,NA,1.86
"20132",140315,373,24,"Male",1,"item_373","bravo","games_routines","other","other","bravo","French (Quebec)","produces","other","bravo",5,5,2.494389,1516,1071,663,-6.291675,-6.120206,-4.031741,-0.06241868,2.771174,7.1,5.33,NA,NA,1.86
"20133",140316,373,24,"Female",1,"item_373","bravo","games_routines","other","other","bravo","French (Quebec)","produces","other","bravo",5,5,2.494389,1516,1071,663,-6.291675,-6.120206,-4.031741,-0.06241868,2.771174,7.1,5.33,NA,NA,1.86
"20134",140317,373,24,"Female",1,"item_373","bravo","games_routines","other","other","bravo","French (Quebec)","produces","other","bravo",5,5,2.494389,1516,1071,663,-6.291675,-6.120206,-4.031741,-0.06241868,2.771174,7.1,5.33,NA,NA,1.86
"20135",140318,373,24,"Female",1,"item_373","bravo","games_routines","other","other","bravo","French (Quebec)","produces","other","bravo",5,5,2.494389,1516,1071,663,-6.291675,-6.120206,-4.031741,-0.06241868,2.771174,7.1,5.33,NA,NA,1.86
"20136",140319,373,24,"Male",1,"item_373","bravo","games_routines","other","other","bravo","French (Quebec)","produces","other","bravo",5,5,2.494389,1516,1071,663,-6.291675,-6.120206,-4.031741,-0.06241868,2.771174,7.1,5.33,NA,NA,1.86
"20137",140320,373,24,"Male",1,"item_373","bravo","games_routines","other","other","bravo","French (Quebec)","produces","other","bravo",5,5,2.494389,1516,1071,663,-6.291675,-6.120206,-4.031741,-0.06241868,2.771174,7.1,5.33,NA,NA,1.86
"20138",140321,373,24,"Female",1,"item_373","bravo","games_routines","other","other","bravo","French (Quebec)","produces","other","bravo",5,5,2.494389,1516,1071,663,-6.291675,-6.120206,-4.031741,-0.06241868,2.771174,7.1,5.33,NA,NA,1.86
"20139",140322,373,24,"Female",1,"item_373","bravo","games_routines","other","other","bravo","French (Quebec)","produces","other","bravo",5,5,2.494389,1516,1071,663,-6.291675,-6.120206,-4.031741,-0.06241868,2.771174,7.1,5.33,NA,NA,1.86
"20140",140323,373,24,"Male",1,"item_373","bravo","games_routines","other","other","bravo","French (Quebec)","produces","other","bravo",5,5,2.494389,1516,1071,663,-6.291675,-6.120206,-4.031741,-0.06241868,2.771174,7.1,5.33,NA,NA,1.86
"20141",140324,373,24,"Male",1,"item_373","bravo","games_routines","other","other","bravo","French (Quebec)","produces","other","bravo",5,5,2.494389,1516,1071,663,-6.291675,-6.120206,-4.031741,-0.06241868,2.771174,7.1,5.33,NA,NA,1.86
"20142",140325,373,24,"Male",1,"item_373","bravo","games_routines","other","other","bravo","French (Quebec)","produces","other","bravo",5,5,2.494389,1516,1071,663,-6.291675,-6.120206,-4.031741,-0.06241868,2.771174,7.1,5.33,NA,NA,1.86
"20143",140272,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20144",140273,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20145",140274,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20146",140275,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20147",140276,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20148",140277,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20149",140278,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20150",140279,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20151",140280,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20152",140281,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20153",140282,374,24,"Male",0,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20154",140283,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20155",140284,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20156",140285,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20157",140286,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20158",140287,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20159",140288,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20160",140289,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20161",140290,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20162",140291,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20163",140292,374,24,"Male",0,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20164",140293,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20165",140294,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20166",140295,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20167",140296,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20168",140297,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20169",140298,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20170",140299,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20171",140300,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20172",140301,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20173",140302,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20174",140303,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20175",140304,374,24,"Male",0,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20176",140305,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20177",140306,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20178",140307,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20179",140308,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20180",140309,374,24,"Male",0,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20181",140310,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20182",140311,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20183",140312,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20184",140313,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20185",140314,374,24,"Male",0,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20186",140315,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20187",140316,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20188",140317,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20189",140318,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20190",140319,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20191",140320,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20192",140321,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20193",140322,374,24,"Female",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20194",140323,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20195",140324,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20196",140325,374,24,"Male",1,"item_374","bye/au revoir","games_routines","other","other","bye","French (Quebec)","produces","other","bye/au revoir",6,5,3.010846,462,267,149,-7.479941,-7.354798,-5.52457,-0.4340849,1.858903,6.25,3.86,25.47222,3.636364,2.25
"20197",140272,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20198",140273,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20199",140274,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20200",140275,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20201",140276,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20202",140277,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20203",140278,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20204",140279,375,24,"Female",0,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20205",140280,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20206",140281,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20207",140282,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20208",140283,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20209",140284,375,24,"Male",0,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20210",140285,375,24,"Male",0,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20211",140286,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20212",140287,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20213",140288,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20214",140289,375,24,"Female",0,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20215",140290,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20216",140291,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20217",140292,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20218",140293,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20219",140294,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20220",140295,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20221",140296,375,24,"Male",0,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20222",140297,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20223",140298,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20224",140299,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20225",140300,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20226",140301,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20227",140302,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20228",140303,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20229",140304,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20230",140305,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20231",140306,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20232",140307,375,24,"Male",0,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20233",140308,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20234",140309,375,24,"Male",0,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20235",140310,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20236",140311,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20237",140312,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20238",140313,375,24,"Female",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20239",140314,375,24,"Male",1,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
"20240",140315,375,24,"Male",0,"item_375","chut","games_routines","other","other","shh","French (Quebec)","produces","other","chut",4,2,3.295161,621,334,241,-7.184175,-7.590626,-5.04372,-0.8847007,2.195249,6.47,1.95,21.94872,7.454545,3.9
